temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
20.99,06-05-13 15:00,187,partly-cloudy-day,8.15,06-05-13 3:00,0.22,1.13,1020.13,06-05-13 3:00,20.99,rain,13.5,0.63,06-05-13 15:00,8.63,20.99,5,05-05-13 23:00,06-05-13 19:32,8.63,10.48,20.99,06-05-13 4:24,06-05-13 15:00,06-05-13 11:00,Partly cloudy until evening.,07-05-13 4:00,10.48,06-05-13 15:00,07-05-13 4:00,0.89
17.28,27-05-13 15:00,212,wind,4.06,27-05-13 4:00,0.29,4.34,1009.15,27-05-13 4:00,17.28,rain,13.63,0.58,27-05-13 15:00,9.29,17.28,6,26-05-13 23:00,27-05-13 20:03,9.97,6.32,17.28,27-05-13 3:54,27-05-13 15:00,27-05-13 11:00,"Partly cloudy throughout the day and breezy starting in the afternoon, continuing until evening.",28-05-13 6:00,4.68,27-05-13 15:00,28-05-13 6:00,0.59
15.87,27-10-13 13:00,225,wind,10.34,27-10-13 8:00,0.32,7.05,996.66,27-10-13 8:00,15.87,rain,11.18,0.81,27-10-13 13:00,11.7,15.87,1,26-10-13 23:00,27-10-13 16:44,11.7,11.66,15.87,27-10-13 6:46,27-10-13 13:00,27-10-13 9:00,Breezy and mostly cloudy until evening.,28-10-13 8:00,11.66,27-10-13 13:00,28-10-13 8:00,0.76
14.06,13-05-13 15:00,252,wind,5.51,13-05-13 22:00,0.61,6.61,1011.68,13-05-13 22:00,14.06,rain,11.93,0.68,13-05-13 15:00,4.53,14.06,5,12-05-13 23:00,13-05-13 19:43,7.36,7.45,14.06,13-05-13 4:12,13-05-13 15:00,13-05-13 12:00,Breezy and mostly cloudy until evening.,14-05-13 4:00,4.53,13-05-13 15:00,13-05-13 22:00,0.11
21.49,07-08-13 14:00,50,partly-cloudy-day,10.71,07-08-13 6:00,0.37,2.95,1014.33,07-08-13 6:00,21.49,rain,13.49,0.64,07-08-13 14:00,11.83,21.49,4,06-08-13 23:00,07-08-13 19:40,11.83,14.97,21.49,07-08-13 4:34,07-08-13 14:00,07-08-13 12:00,Partly cloudy until evening.,08-08-13 5:00,14.97,07-08-13 14:00,08-08-13 5:00,0.02
17.94,05-10-13 13:00,279,partly-cloudy-day,13.26,05-10-13 4:00,0.49,1.58,1019.72,05-10-13 4:00,17.94,rain,11.91,0.87,05-10-13 13:00,8.76,17.94,1,04-10-13 23:00,05-10-13 17:31,8.76,13.67,17.94,05-10-13 6:08,05-10-13 13:00,05-10-13 8:00,Mostly cloudy throughout the day.,06-10-13 6:00,13.67,05-10-13 13:00,06-10-13 6:00,0.01
18.84,22-09-13 16:00,253,partly-cloudy-day,15.16,22-09-13 22:00,0.69,1.96,1027.75,22-09-13 22:00,18.89,rain,10.57,0.9,22-09-13 16:00,13.03,18.89,2,21-09-13 23:00,22-09-13 18:00,13.03,14.25,18.84,22-09-13 5:47,22-09-13 16:00,22-09-13 11:00,Mostly cloudy until evening.,23-09-13 1:00,14.25,22-09-13 16:00,23-09-13 1:00,0.6
3.43,10-01-13 15:00,307,partly-cloudy-day,1.46,10-01-13 2:00,0.7,1.55,1015.8,10-01-13 21:00,2.36,rain,5.21,0.94,10-01-13 9:00,-1.42,2.36,1,10-01-13 0:00,10-01-13 16:14,0.89,1.16,3.43,10-01-13 8:04,10-01-13 15:00,10-01-13 12:00,Mostly cloudy throughout the day.,11-01-13 6:00,-0.48,10-01-13 9:00,11-01-13 6:00,0.95
13.16,11-10-13 17:00,13,wind,8.97,11-10-13 2:00,0.77,5.86,1017.55,11-10-13 2:00,13.16,rain,10.25,0.86,11-10-13 17:00,7.61,13.16,1,10-10-13 23:00,11-10-13 17:17,9.39,8.66,13.16,11-10-13 6:18,11-10-13 17:00,11-10-13 8:00,Mostly cloudy until evening and breezy starting in the afternoon.,12-10-13 7:00,5.62,11-10-13 17:00,12-10-13 7:00,0.23
1.75,26-03-13 18:00,52,partly-cloudy-day,-4.69,26-03-13 7:00,0.69,4.99,1013.39,26-03-13 8:00,-2.29,rain,12.81,0.65,26-03-13 19:00,-4.06,-2.29,2,26-03-13 0:00,26-03-13 18:24,-0.29,0.77,1.75,26-03-13 5:50,26-03-13 18:00,26-03-13 10:00,Mostly cloudy throughout the day.,27-03-13 5:00,-4.31,26-03-13 19:00,27-03-13 5:00,0.46
11.41,03-01-13 13:00,255,partly-cloudy-day,9.12,03-01-13 7:00,0.66,4.36,1032.61,03-01-13 7:00,11.41,rain,11.89,0.91,03-01-13 13:00,7.08,11.41,1,03-01-13 0:00,03-01-13 16:05,9.55,9.65,11.41,03-01-13 8:07,03-01-13 13:00,03-01-13 11:00,Mostly cloudy throughout the day.,04-01-13 7:00,7.07,03-01-13 13:00,04-01-13 6:00,0.7
12.38,29-10-13 14:00,256,partly-cloudy-day,5.21,29-10-13 23:00,0.25,4.77,1010.58,29-10-13 22:00,12.38,rain,13.66,0.77,29-10-13 14:00,2.27,12.38,1,29-10-13 0:00,29-10-13 16:40,4.47,6.86,12.38,29-10-13 6:50,29-10-13 14:00,29-10-13 9:00,Partly cloudy until evening.,30-10-13 6:00,4.43,29-10-13 14:00,30-10-13 6:00,0.83
11.82,10-10-13 14:00,330,partly-cloudy-day,3.67,10-10-13 7:00,0.45,6.07,1018.36,10-10-13 7:00,11.82,rain,12.41,0.68,10-10-13 14:00,5.62,11.82,1,09-10-13 23:00,10-10-13 17:19,8.66,7.6,11.82,10-10-13 6:17,10-10-13 14:00,10-10-13 8:00,Partly cloudy throughout the day.,11-10-13 2:00,4.19,10-10-13 14:00,11-10-13 2:00,0.19
5.59,08-02-13 13:00,314,partly-cloudy-day,-0.32,08-02-13 7:00,0.41,3.08,1019.29,08-02-13 7:00,2.73,rain,10.54,0.78,08-02-13 19:00,-0.57,2.73,1,08-02-13 0:00,08-02-13 17:03,1.58,0.81,5.59,08-02-13 7:28,08-02-13 13:00,08-02-13 10:00,Partly cloudy throughout the day.,09-02-13 5:00,-2.13,08-02-13 19:00,09-02-13 0:00,0.94
11.3,11-04-13 16:00,90,fog,6.18,11-04-13 7:00,0.69,2.28,997.1,11-04-13 3:00,11.3,rain,6.07,0.9,11-04-13 16:00,4.87,11.3,3,10-04-13 23:00,11-04-13 18:50,7.09,5.93,11.3,11-04-13 5:14,11-04-13 16:00,11-04-13 11:00,Foggy in the morning.,12-04-13 3:00,2.98,11-04-13 16:00,12-04-13 3:00,0.04
16.06,28-10-13 4:00,234,wind,9.18,28-10-13 19:00,0.49,7.68,992.5,28-10-13 19:00,13.97,rain,11.2,0.81,28-10-13 12:00,4.84,16.08,1,28-10-13 0:00,28-10-13 16:42,7.67,9,13.97,28-10-13 6:48,28-10-13 12:00,28-10-13 9:00,Breezy until afternoon and partly cloudy until evening.,29-10-13 7:00,6.58,28-10-13 3:00,29-10-13 7:00,0.8
23.56,31-07-13 14:00,223,partly-cloudy-day,15.78,31-07-13 5:00,0.55,4.47,1015.34,31-07-13 5:00,23.77,rain,11.97,0.8,31-07-13 14:00,17.18,23.77,4,30-07-13 23:00,31-07-13 19:52,16.98,16.49,23.56,31-07-13 4:24,31-07-13 14:00,31-07-13 12:00,Mostly cloudy until evening.,01-08-13 5:00,16.49,31-07-13 14:00,01-08-13 5:00,0.8
16.96,02-05-13 14:00,52,partly-cloudy-day,-1.68,02-05-13 5:00,0.2,2.9,1022.7,02-05-13 5:00,16.96,rain,15.34,0.43,02-05-13 14:00,4.48,16.96,5,01-05-13 23:00,02-05-13 19:25,4.48,5.43,16.96,02-05-13 4:31,02-05-13 14:00,02-05-13 11:00,Partly cloudy until evening.,03-05-13 4:00,3.39,02-05-13 14:00,03-05-13 4:00,0.75
13.14,20-04-13 13:00,87,partly-cloudy-day,1.01,20-04-13 5:00,0.16,2.21,1032.63,20-04-13 5:00,13.14,rain,12.07,0.66,20-04-13 13:00,1.46,13.14,5,19-04-13 23:00,20-04-13 19:05,1.46,2.88,13.14,20-04-13 4:54,20-04-13 13:00,20-04-13 12:00,Partly cloudy until evening.,21-04-13 5:00,2.88,20-04-13 13:00,21-04-13 5:00,0.31
23.53,20-08-13 14:00,235,partly-cloudy-day,9.7,20-08-13 3:00,0.37,1.6,1027.38,20-08-13 3:00,23.53,rain,15.13,0.6,20-08-13 14:00,12.78,23.53,4,19-08-13 23:00,20-08-13 19:15,12.78,12.16,23.53,20-08-13 4:55,20-08-13 14:00,20-08-13 11:00,Partly cloudy until evening.,21-08-13 5:00,12.16,20-08-13 14:00,21-08-13 5:00,0.48
18.03,22-10-13 15:00,180,partly-cloudy-day,14.21,22-10-13 22:00,0.44,4.84,997.55,22-10-13 22:00,18.04,rain,11.67,0.86,22-10-13 15:00,13.79,18.04,1,21-10-13 23:00,22-10-13 16:54,13.79,13.79,18.03,22-10-13 6:37,22-10-13 15:00,22-10-13 9:00,Mostly cloudy until evening.,22-10-13 22:00,13.79,22-10-13 15:00,22-10-13 22:00,0.61
24.32,26-08-13 14:00,42,partly-cloudy-day,13.13,26-08-13 5:00,0.38,2.65,1018.33,26-08-13 5:00,24.32,rain,11.27,0.69,26-08-13 14:00,12.82,24.32,4,25-08-13 23:00,26-08-13 19:02,12.82,16.37,24.32,26-08-13 5:05,26-08-13 14:00,26-08-13 11:00,Partly cloudy until evening.,27-08-13 6:00,16.37,26-08-13 14:00,27-08-13 6:00,0.69
27.83,14-07-13 16:00,321,partly-cloudy-day,14.39,14-07-13 4:00,0.27,0.86,1023.66,14-07-13 4:00,27.83,rain,12.5,0.61,14-07-13 16:00,17.96,27.83,5,13-07-13 23:00,14-07-13 20:13,17.96,17.28,27.83,14-07-13 4:00,14-07-13 16:00,14-07-13 10:00,"Mostly cloudy starting in the afternoon, continuing until evening.",15-07-13 5:00,17.28,14-07-13 16:00,15-07-13 5:00,0.2
7.4,17-12-13 0:00,58,fog,4.36,17-12-13 7:00,0.6,1.29,1021.59,17-12-13 3:00,5.72,rain,9.61,0.9,17-12-13 11:00,2.42,7.08,0,17-12-13 0:00,17-12-13 15:53,5.01,4.61,6.48,17-12-13 8:02,17-12-13 19:00,17-12-13 2:00,Foggy starting in the evening.,18-12-13 6:00,2.72,17-12-13 23:00,18-12-13 6:00,0.51
16.53,23-10-13 13:00,226,wind,10.86,23-10-13 22:00,0.34,5.29,998.6,23-10-13 22:00,16.53,rain,12.42,0.8,23-10-13 13:00,6.83,16.53,1,22-10-13 23:00,23-10-13 16:52,6.83,9.99,16.53,23-10-13 6:39,23-10-13 13:00,23-10-13 9:00,Partly cloudy until evening and breezy until afternoon.,24-10-13 5:00,8.92,23-10-13 13:00,24-10-13 5:00,0.65
12.39,05-11-13 13:00,255,partly-cloudy-day,5.82,05-11-13 2:00,0.56,3.96,994.74,05-11-13 1:00,12.39,rain,12.1,0.83,05-11-13 13:00,6.72,12.39,1,05-11-13 0:00,05-11-13 16:28,9.31,4.41,12.39,05-11-13 7:02,05-11-13 13:00,05-11-13 10:00,Mostly cloudy throughout the day.,06-11-13 6:00,2.98,05-11-13 13:00,05-11-13 23:00,0.07
7.65,18-02-13 14:00,99,fog,1.32,18-02-13 23:00,0.33,2.86,1020.42,18-02-13 7:00,5.22,rain,7.23,0.83,18-02-13 14:00,-1.43,5.22,1,18-02-13 0:00,18-02-13 17:21,-1.43,1.16,7.65,18-02-13 7:09,18-02-13 14:00,18-02-13 9:00,Foggy overnight.,19-02-13 7:00,-0.63,18-02-13 14:00,19-02-13 7:00,0.27
18.47,25-10-13 12:00,188,partly-cloudy-day,13.26,24-10-13 23:00,0.47,4.14,1005.16,24-10-13 23:00,18.47,rain,10.91,0.86,25-10-13 12:00,14.39,18.47,1,24-10-13 23:00,25-10-13 16:48,14.39,13.16,18.47,25-10-13 6:42,25-10-13 12:00,25-10-13 9:00,Mostly cloudy until evening.,26-10-13 3:00,13.16,25-10-13 12:00,26-10-13 3:00,0.7
27.28,27-07-13 13:00,119,partly-cloudy-day,13.92,27-07-13 5:00,0.26,0.63,1006.91,27-07-13 5:00,27.37,rain,11.96,0.68,27-07-13 13:00,15.34,27.37,6,26-07-13 23:00,27-07-13 19:58,15.34,14.82,27.28,27-07-13 4:18,27-07-13 13:00,27-07-13 12:00,Partly cloudy until evening.,28-07-13 5:00,14.82,27-07-13 13:00,28-07-13 5:00,0.67
16.96,11-06-13 16:00,172,partly-cloudy-day,10.87,11-06-13 2:00,0.61,3,1013.81,11-06-13 2:00,16.96,rain,10.46,0.83,11-06-13 16:00,14.16,16.96,4,10-06-13 23:00,11-06-13 20:18,14.16,8.16,16.96,11-06-13 3:44,11-06-13 16:00,11-06-13 11:00,Mostly cloudy until evening.,11-06-13 23:00,6.87,11-06-13 16:00,11-06-13 23:00,0.09
3.09,13-02-13 23:00,149,partly-cloudy-day,-2.72,13-02-13 7:00,0.68,3.48,1021.27,13-02-13 19:00,-1.9,rain,6.92,0.73,13-02-13 13:00,-3.18,1.23,1,13-02-13 0:00,13-02-13 17:12,1.39,0.6,2.35,13-02-13 7:19,13-02-13 13:00,13-02-13 9:00,Mostly cloudy throughout the day.,13-02-13 19:00,-3.18,13-02-13 1:00,13-02-13 19:00,0.11
5.56,02-02-13 2:00,329,partly-cloudy-day,-0.82,02-02-13 23:00,0.43,4.97,1015.47,02-02-13 9:00,1.4,rain,13.42,0.71,02-02-13 17:00,-2.93,1.9,1,02-02-13 0:00,02-02-13 16:52,0.11,1.48,5.14,02-02-13 7:38,02-02-13 14:00,02-02-13 10:00,Partly cloudy until evening.,03-02-13 2:00,-1.71,02-02-13 0:00,03-02-13 4:00,0.71
16.27,15-06-13 11:00,228,wind,9.15,15-06-13 5:00,0.42,6.04,1008.6,15-06-13 5:00,16.27,rain,12.18,0.74,15-06-13 11:00,11.46,16.27,5,14-06-13 23:00,15-06-13 20:20,11.46,11.01,16.27,15-06-13 3:43,15-06-13 11:00,15-06-13 11:00,Breezy and mostly cloudy until evening.,16-06-13 4:00,11.01,15-06-13 11:00,16-06-13 4:00,0.21
17.04,20-10-13 12:00,199,partly-cloudy-day,12.21,20-10-13 18:00,0.42,4.29,1005.32,20-10-13 18:00,17.04,rain,11.57,0.89,20-10-13 12:00,12.16,17.04,1,19-10-13 23:00,20-10-13 16:58,12.16,12.16,17.04,20-10-13 6:34,20-10-13 12:00,20-10-13 9:00,Mostly cloudy until evening.,20-10-13 18:00,12.16,20-10-13 12:00,20-10-13 18:00,0.55
4.73,10-02-13 11:00,129,partly-cloudy-day,2.29,10-02-13 23:00,0.84,4.86,999.65,10-02-13 19:00,1.03,rain,7.07,0.93,10-02-13 7:00,-4.17,1.58,1,10-02-13 0:00,10-02-13 17:07,0.55,1.06,4.73,10-02-13 7:24,10-02-13 11:00,10-02-13 10:00,Mostly cloudy throughout the day.,11-02-13 3:00,-4.17,10-02-13 3:00,10-02-13 19:00,0.02
13.09,29-01-13 15:00,225,wind,9.99,29-01-13 5:00,0.69,7.22,1003.25,29-01-13 5:00,13.09,rain,10.88,0.89,29-01-13 15:00,5.48,13.09,1,29-01-13 0:00,29-01-13 16:45,8.41,9.76,13.09,29-01-13 7:44,29-01-13 15:00,29-01-13 11:00,Mostly cloudy throughout the day and breezy starting in the afternoon.,30-01-13 7:00,7.09,29-01-13 15:00,30-01-13 7:00,0.57
17.17,10-05-13 14:00,237,wind,7.43,10-05-13 0:00,0.63,6.74,1010.14,10-05-13 0:00,17.17,rain,12.39,0.72,10-05-13 14:00,4.92,17.17,5,09-05-13 23:00,10-05-13 19:38,7.06,10.2,17.17,10-05-13 4:17,10-05-13 14:00,10-05-13 13:00,Mostly cloudy until evening and breezy in the afternoon.,11-05-13 5:00,10.2,10-05-13 14:00,11-05-13 5:00,0.02
16.22,20-05-13 23:00,357,partly-cloudy-day,9.39,21-05-13 11:00,0.79,4.21,1015.56,21-05-13 11:00,13.49,rain,10.78,0.78,21-05-13 18:00,10.1,16.22,4,20-05-13 23:00,21-05-13 19:55,10.1,12.01,13.49,21-05-13 4:01,21-05-13 18:00,21-05-13 11:00,Mostly cloudy throughout the day.,22-05-13 4:00,12.01,20-05-13 23:00,22-05-13 4:00,0.36
7.71,02-04-13 15:00,54,partly-cloudy-day,-4.69,02-04-13 5:00,0.2,5.5,1014.63,02-04-13 5:00,3.74,rain,13.02,0.57,02-04-13 13:00,-3.72,3.74,3,01-04-13 23:00,02-04-13 18:35,0.48,0.04,7.71,02-04-13 5:34,02-04-13 15:00,02-04-13 11:00,Partly cloudy until evening.,03-04-13 5:00,-4.26,02-04-13 13:00,03-04-13 4:00,0.72
22.78,27-08-13 16:00,3,partly-cloudy-day,10.67,27-08-13 6:00,0.23,1.89,1018.6,27-08-13 6:00,22.78,rain,11.3,0.69,27-08-13 16:00,12.45,22.78,4,26-08-13 23:00,27-08-13 19:00,12.45,12.82,22.78,27-08-13 5:06,27-08-13 16:00,27-08-13 11:00,Partly cloudy until evening.,28-08-13 4:00,12.82,27-08-13 16:00,28-08-13 4:00,0.72
9.12,03-02-13 22:00,243,partly-cloudy-day,2.24,03-02-13 2:00,0.55,4.32,1018.69,03-02-13 4:00,6.61,rain,13.12,0.82,03-02-13 19:00,5.13,6.66,1,03-02-13 0:00,03-02-13 16:54,8.43,0.11,8.78,03-02-13 7:36,03-02-13 19:00,03-02-13 10:00,Mostly cloudy throughout the day.,04-02-13 3:00,-2.93,03-02-13 22:00,04-02-13 3:00,0.75
19.78,01-07-13 17:00,262,partly-cloudy-day,9.34,01-07-13 4:00,0.44,3.94,1017.04,01-07-13 4:00,19.78,rain,12.73,0.63,01-07-13 17:00,11.84,19.78,5,30-06-13 23:00,01-07-13 20:22,11.84,13.89,19.78,01-07-13 3:48,01-07-13 17:00,01-07-13 12:00,Mostly cloudy throughout the day.,02-07-13 4:00,13.89,01-07-13 17:00,02-07-13 4:00,0.79
6.62,01-03-13 13:00,37,partly-cloudy-day,0.98,01-03-13 0:00,0.83,3.77,1029.18,01-03-13 0:00,3.28,rain,10.27,0.78,01-03-13 13:00,-0.01,3.28,1,01-03-13 0:00,01-03-13 17:41,2.58,2.58,6.62,01-03-13 6:46,01-03-13 13:00,01-03-13 9:00,Mostly cloudy throughout the day.,02-03-13 7:00,-1.08,01-03-13 13:00,02-03-13 7:00,0.62
9.76,15-02-13 13:00,273,partly-cloudy-day,2.22,15-02-13 7:00,0.41,2.49,1019.7,15-02-13 7:00,7.75,rain,13.04,0.77,15-02-13 13:00,4.7,7.75,1,15-02-13 0:00,15-02-13 17:16,4.7,2.27,9.76,15-02-13 7:15,15-02-13 13:00,15-02-13 10:00,Partly cloudy throughout the day.,16-02-13 6:00,-0.06,15-02-13 13:00,16-02-13 6:00,0.18
14.08,16-09-13 12:00,266,wind,5.26,16-09-13 6:00,0.31,5.55,1002.85,16-09-13 6:00,14.08,rain,13.55,0.67,16-09-13 12:00,5.6,14.08,2,15-09-13 23:00,16-09-13 18:14,8.19,8.24,14.08,16-09-13 5:38,16-09-13 12:00,16-09-13 10:00,Breezy until afternoon and partly cloudy until evening.,17-09-13 1:00,5.59,16-09-13 12:00,17-09-13 1:00,0.39
13.11,31-10-13 0:00,217,partly-cloudy-day,10.68,31-10-13 10:00,0.74,4.42,1016.56,31-10-13 10:00,12.59,rain,11.36,0.89,31-10-13 13:00,11.48,13.11,1,31-10-13 0:00,31-10-13 16:37,11.48,11.61,12.59,31-10-13 6:53,31-10-13 13:00,31-10-13 10:00,Mostly cloudy until evening.,01-11-13 7:00,11.61,31-10-13 0:00,01-11-13 7:00,0.89
23.92,12-07-13 17:00,54,partly-cloudy-day,11.49,12-07-13 5:00,0.39,1.84,1025.08,12-07-13 5:00,23.92,rain,13.73,0.7,12-07-13 17:00,15.01,23.92,6,11-07-13 23:00,12-07-13 20:15,15.01,12.01,23.92,12-07-13 3:58,12-07-13 17:00,12-07-13 11:00,Mostly cloudy until evening.,13-07-13 4:00,12.01,12-07-13 17:00,13-07-13 4:00,0.13
20.82,04-10-13 14:00,208,partly-cloudy-day,15.39,04-10-13 22:00,0.62,4.04,1009.01,04-10-13 22:00,20.84,rain,11.68,0.87,04-10-13 14:00,13.67,20.84,1,03-10-13 23:00,04-10-13 17:33,13.67,15.23,20.82,04-10-13 6:07,04-10-13 14:00,04-10-13 9:00,Mostly cloudy throughout the day.,05-10-13 4:00,15.23,04-10-13 14:00,05-10-13 4:00,0.98
2.23,24-01-13 15:00,47,partly-cloudy-day,-1.81,24-01-13 23:00,0.8,2.07,1016.41,24-01-13 0:00,2.08,rain,10.32,0.79,24-01-13 17:00,-1.63,2.08,1,24-01-13 0:00,24-01-13 16:36,-1.19,-0.11,2.23,24-01-13 7:51,24-01-13 15:00,24-01-13 11:00,Mostly cloudy throughout the day.,25-01-13 1:00,-2.49,24-01-13 17:00,25-01-13 8:00,0.41
22.04,14-08-13 14:00,231,partly-cloudy-day,12.3,14-08-13 5:00,0.39,2.79,1022.81,14-08-13 5:00,22.04,rain,12.23,0.78,14-08-13 14:00,16.31,22.04,4,13-08-13 23:00,14-08-13 19:27,16.16,11.04,22.04,14-08-13 4:45,14-08-13 14:00,14-08-13 12:00,Mostly cloudy until evening.,14-08-13 21:00,11.04,14-08-13 14:00,14-08-13 21:00,0.25
19.51,23-08-13 23:00,310,fog,15.99,24-08-13 22:00,0.56,2.57,1010.79,24-08-13 22:00,18.79,rain,5.58,0.9,24-08-13 13:00,13.18,19.59,3,23-08-13 23:00,24-08-13 19:06,13.18,14.94,18.51,24-08-13 5:01,24-08-13 13:00,24-08-13 12:00,Foggy in the morning.,25-08-13 3:00,14.94,23-08-13 23:00,25-08-13 3:00,0.62
16.66,26-10-13 11:00,215,wind,12.75,26-10-13 20:00,0.49,6.35,1004.52,26-10-13 20:00,16.66,rain,11.31,0.85,26-10-13 11:00,11.66,16.66,1,25-10-13 23:00,26-10-13 16:46,11.66,14.34,16.66,26-10-13 6:44,26-10-13 11:00,26-10-13 9:00,Mostly cloudy until evening and breezy overnight.,27-10-13 8:00,14.34,26-10-13 11:00,27-10-13 8:00,0.73
14.32,22-04-13 14:00,226,partly-cloudy-day,5.68,22-04-13 1:00,0.66,4.12,1016.11,22-04-13 1:00,14.32,rain,12.04,0.74,22-04-13 14:00,10.02,14.32,4,21-04-13 23:00,22-04-13 19:09,10.02,6.91,14.32,22-04-13 4:50,22-04-13 14:00,22-04-13 11:00,Mostly cloudy throughout the day.,23-04-13 6:00,5.12,22-04-13 14:00,23-04-13 6:00,0.38
25.18,08-07-13 15:00,54,partly-cloudy-day,12.9,08-07-13 5:00,0.14,3.92,1032.66,08-07-13 5:00,25.18,rain,13.5,0.65,08-07-13 15:00,12.01,25.18,6,07-07-13 23:00,08-07-13 20:18,12.01,14.99,25.18,08-07-13 3:54,08-07-13 15:00,08-07-13 11:00,"Partly cloudy starting in the afternoon, continuing until evening.",09-07-13 5:00,14.99,08-07-13 15:00,09-07-13 5:00,0.01
17.5,02-07-13 15:00,203,partly-cloudy-day,9.93,02-07-13 4:00,0.6,3.08,1011.64,02-07-13 4:00,17.5,rain,13.13,0.72,02-07-13 15:00,14.31,17.5,5,01-07-13 23:00,02-07-13 20:21,14.31,11.84,17.5,02-07-13 3:49,02-07-13 15:00,02-07-13 12:00,Mostly cloudy throughout the day.,03-07-13 3:00,11.84,02-07-13 15:00,03-07-13 3:00,0.82
7.64,26-12-13 23:00,219,wind,2.86,26-12-13 6:00,0.49,2.27,995.06,26-12-13 12:00,1.93,rain,9.8,0.92,26-12-13 15:00,1.46,4.53,0,26-12-13 0:00,26-12-13 15:57,4.29,2.87,4.29,26-12-13 8:06,26-12-13 19:00,26-12-13 0:00,Mostly cloudy until afternoon and breezy overnight.,26-12-13 19:00,-0.06,26-12-13 0:00,26-12-13 20:00,0.78
7.23,26-11-13 15:00,315,partly-cloudy-night,0.86,26-11-13 9:00,0.47,2.17,1038.71,26-11-13 9:00,5.77,rain,12.63,0.72,26-11-13 16:00,4.12,5.77,1,26-11-13 0:00,26-11-13 16:00,5.78,2.93,7.23,26-11-13 7:38,26-11-13 15:00,26-11-13 10:00,Mostly cloudy throughout the day.,27-11-13 0:00,1.08,26-11-13 16:00,27-11-13 0:00,0.77
18.45,03-10-13 16:00,124,partly-cloudy-day,14.91,03-10-13 3:00,0.43,3.37,1008.9,03-10-13 3:00,18.68,rain,7.03,0.93,03-10-13 16:00,16.82,18.68,2,02-10-13 23:00,03-10-13 17:35,16.62,14.03,18.45,03-10-13 6:05,03-10-13 16:00,03-10-13 10:00,Mostly cloudy until evening.,04-10-13 1:00,14.03,03-10-13 16:00,04-10-13 1:00,0.94
10.32,27-11-13 16:00,276,partly-cloudy-day,6.37,27-11-13 0:00,0.88,1.35,1033.95,27-11-13 0:00,10.32,rain,6.76,0.89,27-11-13 16:00,8.38,10.32,1,27-11-13 0:00,27-11-13 15:59,8.58,5.78,10.32,27-11-13 7:39,27-11-13 16:00,27-11-13 13:00,Mostly cloudy throughout the day.,28-11-13 6:00,4.12,27-11-13 16:00,28-11-13 3:00,0.81
14.11,18-04-13 13:00,237,wind,4.05,18-04-13 22:00,0.35,8.12,1013.1,18-04-13 22:00,14.11,rain,12.81,0.64,18-04-13 13:00,3.88,14.11,4,17-04-13 23:00,18-04-13 19:02,7.08,8.48,14.11,18-04-13 4:59,18-04-13 13:00,18-04-13 11:00,Breezy until afternoon and partly cloudy until evening.,19-04-13 2:00,5.27,18-04-13 13:00,19-04-13 2:00,0.25
11.34,14-10-13 15:00,239,partly-cloudy-day,8.1,14-10-13 6:00,0.66,3.71,1007.43,14-10-13 5:00,11.34,rain,9.69,0.91,14-10-13 15:00,6.51,11.34,1,13-10-13 23:00,14-10-13 17:11,8.75,8.62,11.34,14-10-13 6:23,14-10-13 15:00,14-10-13 9:00,Mostly cloudy until evening.,15-10-13 3:00,6.28,14-10-13 15:00,15-10-13 3:00,0.34
16.1,24-06-13 16:00,290,partly-cloudy-day,7.04,24-06-13 3:00,0.52,4.16,1021.79,24-06-13 3:00,16.1,rain,12.89,0.66,24-06-13 16:00,11.26,16.1,5,23-06-13 23:00,24-06-13 20:23,11.26,10.62,16.1,24-06-13 3:45,24-06-13 16:00,24-06-13 11:00,Mostly cloudy until evening.,25-06-13 3:00,10.62,24-06-13 16:00,25-06-13 3:00,0.54
25.17,30-06-13 14:00,251,partly-cloudy-day,13.17,30-06-13 4:00,0.32,4.28,1021.6,30-06-13 4:00,25.17,rain,12.7,0.67,30-06-13 14:00,13.89,25.17,5,29-06-13 23:00,30-06-13 20:22,13.89,14.92,25.17,30-06-13 3:48,30-06-13 14:00,30-06-13 12:00,Partly cloudy until evening.,01-07-13 4:00,14.92,30-06-13 14:00,01-07-13 4:00,0.75
7.89,22-11-13 13:00,4,partly-cloudy-day,1.52,22-11-13 3:00,0.27,4.31,1017.66,22-11-13 3:00,4.74,rain,12.36,0.76,22-11-13 14:00,0.61,4.74,1,22-11-13 0:00,22-11-13 16:04,3.41,3.52,7.89,22-11-13 7:31,22-11-13 13:00,22-11-13 11:00,Partly cloudy until evening.,23-11-13 7:00,0,22-11-13 14:00,23-11-13 5:00,0.65
